gym_name,address,city,rating,review_text,,
HRX Gym JP Nagar By Cult.fit,"3rd Floor, V N V Towers, 24th Main Road, J. P. Nagar, Bangalore - 560078",Bangalore,3,Equipment is fine but crowded sometimes.,,
HRX Gym JP Nagar By Cult.fit,"3rd Floor, V N V Towers, 24th Main Road, J. P. Nagar, Bangalore - 560078",Bangalore,1,Worst gym I've been to.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,2,Facilities are lacking and maintenance poor.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,4,Good equipment and friendly trainers.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,5,Best place to train in the area.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,4,Very good gym with minor issues.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,5,Highly recommend this gym!,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,3,It's okay; nothing special.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,3,It's okay; nothing special.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,5,Loved the ambience and machines.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,5,Best place to train in the area.,,
Hulk Fitness Center,"Govindapura Main Road, Nagavara, Bangalore - 560045",Bangalore,4,"Enjoyed the session, staff were helpful.",,
I-Fitness 24/7 Club,"#212, SRC Building, Bannerghatta Road Jigani, Bangalore - 560105",Bangalore,3,Equipment is fine but crowded sometimes.,,
I-Fitness 24/7 Club,"#212, SRC Building, Bannerghatta Road Jigani, Bangalore - 560105",Bangalore,5,Best place to train in the area.,,
I-Fitness 24/7 Club,"#212, SRC Building, Bannerghatta Road Jigani, Bangalore - 560105",Bangalore,2,"Subpar experience, needs improvement.",,
ICONIC FITNESS INDIRA NAGAR,"3rd, 4th And 5th Floor, 872/A, 80 Feet Road, HAL 2nd Stage, Bangalore - 560038",Bangalore,4,Clean facility but can improve on timings.,,
ICONIC FITNESS INDIRA NAGAR,"3rd, 4th And 5th Floor, 872/A, 80 Feet Road, HAL 2nd Stage, Bangalore - 560038",Bangalore,5,Loved the ambience and machines.,,
ICONIC FITNESS INDIRA NAGAR,"3rd, 4th And 5th Floor, 872/A, 80 Feet Road, HAL 2nd Stage, Bangalore - 560038",Bangalore,4,Clean facility but can improve on timings.,,
ICONIC FITNESS INDIRA NAGAR,"3rd, 4th And 5th Floor, 872/A, 80 Feet Road, HAL 2nd Stage, Bangalore - 560038",Bangalore,1,Very rude staff and broken equipment.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,2,Wouldn't recommend at this price.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,1,Worst gym I've been to.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,5,Excellent trainers and clean equipment.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,4,"Enjoyed the session, staff were helpful.",,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,5,Excellent trainers and clean equipment.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,5,Excellent trainers and clean equipment.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,2,Not satisfied with the trainer support.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,2,"Subpar experience, needs improvement.",,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,3,It's okay; nothing special.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,5,Loved the ambience and machines.,,
ICONIC FITNESS KORAMANGALA 1st BLOCK,"43, 5th A Main Road, Near Wipro Park, Koramangala, Bangalore - 560034",Bangalore,5,Great gym with helpful staff.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,3,Decent place but expensive for services.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,5,Excellent trainers and clean equipment.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,3,It's okay; nothing special.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,1,Very rude staff and broken equipment.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,5,Excellent trainers and clean equipment.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,4,Clean facility but can improve on timings.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,4,Good equipment and friendly trainers.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,2,Poor cleanliness and unhelpful staff.,,
IFitness,"21, 1st & 2nd Floor, New BEL Road, Jaladarsini Layout, Mathikere, Bangalore - 560012",Bangalore,2,"Subpar experience, needs improvement.",,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,1,Extremely disappointed with the facilities.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,3,"Average gym, okay for basic workouts.",,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,3,Equipment is fine but crowded sometimes.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,5,Great gym with helpful staff.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,5,Best place to train in the area.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,5,Great gym with helpful staff.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,2,Wouldn't recommend at this price.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,4,Good equipment and friendly trainers.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,3,Equipment is fine but crowded sometimes.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,4,Clean facility but can improve on timings.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,5,Best place to train in the area.,,
In The Pink Fitness Club - Cult.fit,"69/3, Next To Prestige City, Sarjapur - Marathahalli Road, Bangalore - 562125",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,4,Very good gym with minor issues.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,5,Highly recommend this gym!,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,3,It's okay; nothing special.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,4,Good equipment and friendly trainers.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,5,Best place to train in the area.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,5,Highly recommend this gym!,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,3,It's okay; nothing special.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,2,Not satisfied with the trainer support.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,2,Wouldn't recommend at this price.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,5,Best place to train in the area.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,4,Clean facility but can improve on timings.,,
Intensity Fitness Center,"5, Thanappa Enclave, 1st & 2nd Floor, 1st Cross Road, Sirur Park Road, Bangalore - 560020",Bangalore,4,Very good gym with minor issues.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,3,"Average gym, okay for basic workouts.",,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,3,"Neutral experience, could be better.",,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,1,Extremely disappointed with the facilities.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,5,Great gym with helpful staff.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,2,Poor cleanliness and unhelpful staff.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,3,"Average gym, okay for basic workouts.",,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,5,Highly recommend this gym!,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,5,Loved the ambience and machines.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,5,Excellent trainers and clean equipment.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,5,Loved the ambience and machines.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,3,It's okay; nothing special.,,
International Tennis Player Tathagat Fitness Centre,"31/26, Crescent Road, Nehru Nagar, Gandhi Nagar, Bangalore - 560001",Bangalore,3,"Neutral experience, could be better.",,
IRON PRIDE GYM,"2nd Floor 1065.A, Opp. To Shree Shakthi Ganapathi Temple, HAL 3rd Stage, Bangalore - 560075",Bangalore,5,Highly recommend this gym!,,
IRON PRIDE GYM,"2nd Floor 1065.A, Opp. To Shree Shakthi Ganapathi Temple, HAL 3rd Stage, Bangalore - 560075",Bangalore,4,Clean facility but can improve on timings.,,
IRON PRIDE GYM,"2nd Floor 1065.A, Opp. To Shree Shakthi Ganapathi Temple, HAL 3rd Stage, Bangalore - 560075",Bangalore,5,Best place to train in the area.,,
IRON PRIDE GYM,"2nd Floor 1065.A, Opp. To Shree Shakthi Ganapathi Temple, HAL 3rd Stage, Bangalore - 560075",Bangalore,5,Highly recommend this gym!,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,5,Great gym with helpful staff.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,4,Clean facility but can improve on timings.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,4,"Enjoyed the session, staff were helpful.",,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,5,Excellent trainers and clean equipment.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,4,Clean facility but can improve on timings.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,3,Decent place but expensive for services.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,4,Clean facility but can improve on timings.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,3,Decent place but expensive for services.,,
LBJ FITNESS - Electronic City Phase 2,"44, Govinda Shetty Palya Road, Kamadhenu Layout, GS Palaya, Electronic City, Bangalore - 560100",Bangalore,4,Very good gym with minor issues.,,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,2,"Subpar experience, needs improvement.",,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,4,Good equipment and friendly trainers.,,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,5,Best place to train in the area.,,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,4,Solid place for workouts.,,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,4,Good equipment and friendly trainers.,,
Leo Fitness Centre,"Green House Layout, Doddathoguru, Electronics City Phase 1, Bangalore - 560100",Bangalore,4,Solid place for workouts.,,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,5,Excellent trainers and clean equipment.,,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,4,Very good gym with minor issues.,,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,3,"Neutral experience, could be better.",,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,3,"Average gym, okay for basic workouts.",,
Lf2 Fitness,"8 Block, Koramangala Road, Balappa Layout, Adugodi, Bangalore - 560095",Bangalore,1,"Terrible experience, avoid this gym.",,
Live Fitness Gym - Koramangala,"2ND FLOOR, NO.110/A,BHUVANESHWARI, Sri Rama Temple Road, Koramangala, Bangalore - 560095",Bangalore,5,Loved the ambience and machines.,,
Live Fitness Gym - Koramangala,"2ND FLOOR, NO.110/A,BHUVANESHWARI, Sri Rama Temple Road, Koramangala, Bangalore - 560095",Bangalore,1,Very rude staff and broken equipment.,,
Live Fitness Gym - Koramangala,"2ND FLOOR, NO.110/A,BHUVANESHWARI, Sri Rama Temple Road, Koramangala, Bangalore - 560095",Bangalore,4,Solid place for workouts.,,
Live Fitness Gym - Koramangala,"2ND FLOOR, NO.110/A,BHUVANESHWARI, Sri Rama Temple Road, Koramangala, Bangalore - 560095",Bangalore,2,Not satisfied with the trainer support.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,4,"Enjoyed the session, staff were helpful.",,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,5,Loved the ambience and machines.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,4,Good equipment and friendly trainers.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,5,Highly recommend this gym!,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,5,Best place to train in the area.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,2,Facilities are lacking and maintenance poor.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,4,Solid place for workouts.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,5,Highly recommend this gym!,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,2,Not satisfied with the trainer support.,,
M S FITNESS CLUB,"# 1/23 Bullet Krishnappa Layout Post, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097",Bangalore,5,Highly recommend this gym!,,
MAGNET GYM,"NO.637' 2nd Floor 6th Main, Road, Vijayanagar, Bangalore - 560040",Bangalore,5,Best place to train in the area.,,
MAGNET GYM,"NO.637' 2nd Floor 6th Main, Road, Vijayanagar, Bangalore - 560040",Bangalore,4,Clean facility but can improve on timings.,,
MAGNET GYM,"NO.637' 2nd Floor 6th Main, Road, Vijayanagar, Bangalore - 560040",Bangalore,4,Very good gym with minor issues.,,
MAGNET GYM,"NO.637' 2nd Floor 6th Main, Road, Vijayanagar, Bangalore - 560040",Bangalore,4,Good equipment and friendly trainers.,,
MAGNET GYM,"NO.637' 2nd Floor 6th Main, Road, Vijayanagar, Bangalore - 560040",Bangalore,4,Good equipment and friendly trainers.,,
Mario's Fitness Bangalore,"3rd Floor, Above Aprilla/Vespa Showroom, Subbayianiah Palyam, Banaswadi, Bangalore - 560043",Bangalore,5,Loved the ambience and machines.,,
Mario's Fitness Bangalore,"3rd Floor, Above Aprilla/Vespa Showroom, Subbayianiah Palyam, Banaswadi, Bangalore - 560043",Bangalore,5,Great gym with helpful staff.,,
Mario's Fitness Bangalore,"3rd Floor, Above Aprilla/Vespa Showroom, Subbayianiah Palyam, Banaswadi, Bangalore - 560043",Bangalore,4,Very good gym with minor issues.,,
MI FITNESS,"3rd Floor, K.M Genesis, Police Station, 6, Cambridge Road, Near Ulsoor, Bangalore - 560008",Bangalore,5,Great gym with helpful staff.,,
MI FITNESS,"3rd Floor, K.M Genesis, Police Station, 6, Cambridge Road, Near Ulsoor, Bangalore - 560008",Bangalore,4,Solid place for workouts.,,
MI FITNESS,"3rd Floor, K.M Genesis, Police Station, 6, Cambridge Road, Near Ulsoor, Bangalore - 560008",Bangalore,4,Very good gym with minor issues.,,
MI FITNESS,"3rd Floor, K.M Genesis, Police Station, 6, Cambridge Road, Near Ulsoor, Bangalore - 560008",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Mizpah Fitness - Doddakammanahalli,"3rd Floor , Easy Shopping Mart Near Nandi Deepa Apartments, Doddakammanahalli, Bangalore - 560076",Bangalore,5,Excellent trainers and clean equipment.,,
Mizpah Fitness - Doddakammanahalli,"3rd Floor , Easy Shopping Mart Near Nandi Deepa Apartments, Doddakammanahalli, Bangalore - 560076",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Mizpah Fitness - Doddakammanahalli,"3rd Floor , Easy Shopping Mart Near Nandi Deepa Apartments, Doddakammanahalli, Bangalore - 560076",Bangalore,3,"Average gym, okay for basic workouts.",,
Moveza Fitness - Rajajinagar,"#2, 4th Floor, Bindu Galaxy, Rajajinagar, Bangalore - 560010",Bangalore,3,"Average gym, okay for basic workouts.",,
Moveza Fitness - Rajajinagar,"#2, 4th Floor, Bindu Galaxy, Rajajinagar, Bangalore - 560010",Bangalore,5,Excellent trainers and clean equipment.,,
Moveza Fitness - Rajajinagar,"#2, 4th Floor, Bindu Galaxy, Rajajinagar, Bangalore - 560010",Bangalore,5,Great gym with helpful staff.,,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,4,Clean facility but can improve on timings.,,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,3,It's okay; nothing special.,,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,5,Highly recommend this gym!,,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,1,Worst gym I've been to.,,
Muscle Madness Gym - Cult.fit,"189, 3rd & 4th Floor, Hoskerehalli Cross, Outer Ring Road, Banashankari 3rd Stage, Bangalore - 560085",Bangalore,5,Loved the ambience and machines.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Excellent trainers and clean equipment.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,1,"Terrible experience, avoid this gym.",,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,3,Decent place but expensive for services.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,4,Clean facility but can improve on timings.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Best place to train in the area.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Excellent trainers and clean equipment.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,1,Horrible hygiene and overcrowded.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Best place to train in the area.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Great gym with helpful staff.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,5,Loved the ambience and machines.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,4,Good equipment and friendly trainers.,,
Muscle Mass Fitness Gym Center,"Gokula 1st Stage, HMT Layout, Yeswanthpur, Bangalore - 560022",Bangalore,2,Wouldn't recommend at this price.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,4,Very good gym with minor issues.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,3,Equipment is fine but crowded sometimes.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,3,Equipment is fine but crowded sometimes.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,5,Great gym with helpful staff.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,4,Good equipment and friendly trainers.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,5,Highly recommend this gym!,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,4,"Enjoyed the session, staff were helpful.",,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,4,Good equipment and friendly trainers.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,5,Best place to train in the area.,,
MUSCLE PLANET - Kittys GYM,"#13, Roopa S Arcade, Shankar Nagar, Bangalore - 560086",Bangalore,3,"Average gym, okay for basic workouts.",,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,5,Best place to train in the area.,,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,5,Loved the ambience and machines.,,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,2,Not satisfied with the trainer support.,,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,4,Solid place for workouts.,,
Muscle Planet Gym,"881/B, Dr MC Modi Hospital Road, Bimajyothi LIC Colony, Basaveshwar Nagar, Bangalore - 560079",Bangalore,5,Best place to train in the area.,,
